5733be284776f41900661182	0.2767857142857143
5733be284776f4190066117f	0.20454545454545453
5733be284776f41900661180	0.275
5733be284776f41900661181	0.171875
5733be284776f4190066117e	0.1875
5733bed24776f41900661188	0.3125
5733bed24776f41900661189	0.28846153846153844
5733bed24776f4190066118a	0.25
5733bed24776f4190066118b	0.30000000000000004
5733bed24776f4190066118c	0.4107142857142857
5733a6424776f41900660f51	0.28125
5733a6424776f41900660f4e	0.2692307692307693
5733a6424776f41900660f4f	0.368421052631579
5733a6424776f41900660f50	0.34615384615384615
5733a6424776f41900660f52	0.3402777777777778
5733a70c4776f41900660f64	0.3046875
5733a70c4776f41900660f62	0.3375
5733a70c4776f41900660f63	0.2589285714285714
5733a70c4776f41900660f65	0.359375
5733ac31d058e614000b5ff3	0.33653846153846156
5733ac31d058e614000b5ff6	0.25
5733ac31d058e614000b5ff4	0.3416666666666667
5733ac31d058e614000b5ff5	0.171875
5733ac31d058e614000b5ff7	0.19642857142857145
5733bf84d058e614000b61be	0.375
5733bf84d058e614000b61bf	0.26249999999999996
5733bf84d058e614000b61c0	0.25
5733bf84d058e614000b61bd	0.25
5733bf84d058e614000b61c1	0.30833333333333335
5733ad384776f41900660fed	0.17708333333333331
5733ad384776f41900660fee	0.2946428571428571
5733ad384776f41900660fef	0.34375
5733ad384776f41900660ff0	0.2647058823529411
5733a7bd4776f41900660f6b	0.3214285714285714
5733a7bd4776f41900660f6c	0.125
5733a7bd4776f41900660f6e	0.3125
5733a7bd4776f41900660f6d	0.21875
5733b1da4776f41900661068	0.3392857142857143
5733b1da4776f41900661069	0.31818181818181823
5733b1da4776f4190066106a	0.29166666666666663
5733b1da4776f4190066106b	0.4423076923076923
5733b1da4776f41900661067	0.25
5733b3d64776f419006610a3	0.2361111111111111
5733b3d64776f419006610a4	0.26388888888888884
5733b3d64776f419006610a5	0.25
5733b3d64776f419006610a6	0.30208333333333337
5733afd3d058e614000b6045	0.26388888888888884
5733afd3d058e614000b6047	0.4375
5733afd3d058e614000b6048	0.4140625
5733afd3d058e614000b6046	0.3214285714285714
5733afd3d058e614000b6049	0.3522727272727273
5733b0fb4776f41900661041	0.26388888888888884
5733b0fb4776f41900661043	0.2777777777777778
5733b0fb4776f41900661044	0.22499999999999998
5733b0fb4776f41900661045	0.18055555555555558
5733b0fb4776f41900661042	0.3522727272727273
5733ae924776f41900661014	0.28125
5733ae924776f41900661013	0.3076923076923077
5733ae924776f41900661015	0.3308823529411765
5733ae924776f41900661016	0.3839285714285714
5733ae924776f41900661017	0.275
5733b2fe4776f4190066108f	0.1907894736842105
5733b2fe4776f41900661091	0.34090909090909094
5733b2fe4776f41900661092	0.25
5733b2fe4776f41900661093	0.30147058823529416
5733b2fe4776f41900661090	0.13333333333333336
5733b5344776f419006610dd	0.2
5733b5344776f419006610de	0.4375
5733b5344776f419006610df	0.23863636363636365
5733b5344776f419006610e0	0.2678571428571429
